date,action,truth,reward
158,211.3535,tensor(222.3261),tensor(120.3975)
362,223.415,tensor(8.7985),tensor(46060.2617)
165,229.7593,tensor(236.7541),tensor(48.9268)
29,242.3607,tensor(7.1692),tensor(55315.0391)
116,264.0852,tensor(170.7638),tensor(8708.8887)
192,334.1002,tensor(171.8988),tensor(26309.2949)
16,324.224,tensor(58.3671),tensor(70679.8906)
17,287.298,tensor(75.5356),tensor(44843.3359)
239,281.3715,tensor(199.0339),tensor(6779.4780)
131,288.4525,tensor(103.6539),tensor(34150.5391)
314,275.0017,tensor(95.8707),tensor(32087.9199)
342,236.6578,tensor(37.4142),tensor(39698.0039)
35,254.1107,tensor(60.3124),tensor(37557.7969)
43,217.0035,tensor(121.7643),tensor(9070.5078)
214,238.8684,tensor(212.2889),tensor(706.4705)
20,225.9758,tensor(33.0358),tensor(37225.8438)
73,193.994,tensor(163.2312),tensor(946.3472)
161,179.9285,tensor(192.7348),tensor(164.0022)
97,160.2603,tensor(82.3847),tensor(6064.6108)
265,170.8339,tensor(103.5389),tensor(4528.6177)
198,205.3668,tensor(93.4051),tensor(12535.4229)
253,197.197,tensor(155.6344),tensor(1727.4465)
44,193.4648,tensor(103.0294),tensor(8178.5591)
122,165.2673,tensor(69.4191),tensor(9186.8828)
270,149.6291,tensor(153.1198),tensor(12.1853)
16,204.9779,tensor(53.6782),tensor(22891.6133)
61,225.2716,tensor(101.9618),tensor(15205.2969)
24,224.0529,tensor(92.7285),tensor(17246.1074)
8,198.4394,tensor(46.1572),tensor(23189.8867)
167,198.7595,tensor(227.6623),tensor(835.3693)
174,190.6497,tensor(225.9696),tensor(1247.4954)
191,199.5677,tensor(171.0750),tensor(811.8352)
293,220.429,tensor(67.4871),tensor(23391.2188)
348,222.7578,tensor(29.8479),tensor(37214.2383)
154,231.406,tensor(356.7939),tensor(15722.1123)
291,225.2849,tensor(50.6708),tensor(30490.0742)
144,234.9927,tensor(151.7415),tensor(6930.7554)
155,257.6435,tensor(294.8525),tensor(1384.5085)
365,296.2617,tensor(68.5373),tensor(51858.4023)
182,321.044,tensor(144.3370),tensor(31225.3691)
286,366.1172,tensor(87.9532),tensor(77375.2266)
359,366.9829,tensor(76.9235),tensor(84134.4453)
162,356.6691,tensor(134.2142),tensor(49486.1680)
329,339.6825,tensor(39.2417),tensor(90264.6875)
110,334.1799,tensor(214.7785),tensor(14256.6826)
330,374.7373,tensor(31.3778),tensor(117895.7891)
193,372.7231,tensor(233.0539),tensor(19507.4824)
131,332.1064,tensor(59.7620),tensor(74171.4844)
50,359.3415,tensor(136.9464),tensor(49459.5859)
206,376.0865,tensor(221.9783),tensor(23749.3418)
325,347.5911,tensor(0.0051),tensor(120816.0234)
153,359.8042,tensor(212.4597),tensor(21710.4004)
245,374.4899,tensor(137.3280),tensor(56245.7422)
43,382.5592,tensor(9.5740),tensor(139117.9375)
23,394.0086,tensor(74.4961),tensor(102088.2422)
133,436.2228,tensor(165.9914),tensor(73025.0156)
104,439.6672,tensor(52.9409),tensor(149557.2188)
322,453.7819,tensor(89.8064),tensor(132478.1562)
125,421.4604,tensor(122.0669),tensor(89636.4453)
109,415.0449,tensor(109.3472),tensor(93451.1016)
333,438.2501,tensor(21.2229),tensor(173911.6562)
246,400.2025,tensor(179.0763),tensor(48896.8125)
36,393.9002,tensor(5.7203),tensor(150683.6875)
239,385.5286,tensor(65.3547),tensor(102511.2969)
148,408.5923,tensor(94.2034),tensor(98840.3516)
73,403.5321,tensor(190.8880),tensor(45217.5156)
65,423.3994,tensor(100.7493),tensor(104103.0781)
346,459.9517,tensor(33.5779),tensor(181794.5938)
234,478.0416,tensor(202.0189),tensor(76188.5156)
5,500.0,tensor(231.0652),tensor(72325.9375)
209,500.0,tensor(215.8450),tensor(80744.0781)
277,500.0,tensor(142.9858),tensor(127459.1328)
138,500.0,tensor(230.0910),tensor(72850.8984)
358,500.0,tensor(60.3018),tensor(193334.4688)
283,500.0,tensor(136.8363),tensor(131887.8750)
52,500.0,tensor(29.1333),tensor(221715.4219)
52,500.0,tensor(138.5789),tensor(130625.2422)
353,500.0,tensor(16.0288),tensor(234228.1094)
240,500.0,tensor(179.4404),tensor(102758.4766)
317,500.0,tensor(107.1765),tensor(154310.3438)
224,500.0,tensor(203.9118),tensor(87668.2188)
63,500.0,tensor(92.3694),tensor(166162.7500)
33,500.0,tensor(3.7837),tensor(246230.6250)
52,500.0,tensor(74.2869),tensor(181231.6719)
225,500.0,tensor(126.1839),tensor(139738.5000)
169,500.0,tensor(229.7007),tensor(73061.6875)
251,500.0,tensor(72.6743),tensor(182607.2969)
227,500.0,tensor(188.5935),tensor(96974.0078)
212,500.0,tensor(194.2765),tensor(93466.8281)
244,500.0,tensor(103.2243),tensor(157430.9844)
30,500.0,tensor(55.3120),tensor(197747.4688)
190,500.0,tensor(212.1206),tensor(82874.5781)
38,500.0,tensor(18.8689),tensor(231487.1719)
259,500.0,tensor(115.1493),tensor(148110.0469)
263,485.1643,tensor(86.8604),tensor(158646.0156)
228,468.9774,tensor(76.5647),tensor(153987.7500)
128,466.4474,tensor(137.1525),tensor(108435.1484)
299,467.3127,tensor(15.8537),tensor(203815.2656)
299,442.1241,tensor(94.5635),tensor(120798.3750)
183,463.2233,tensor(223.0332),tensor(57691.2969)
212,456.1617,tensor(202.7045),tensor(64240.5508)
261,473.9279,tensor(130.6598),tensor(117833.0078)
87,500.0,tensor(189.0963),tensor(96661.1016)
110,500.0,tensor(179.2153),tensor(102902.8203)
122,500.0,tensor(36.4941),tensor(214837.6875)
310,500.0,tensor(73.7215),tensor(181713.3594)
190,495.0309,tensor(243.0593),tensor(63489.7031)
243,475.4469,tensor(183.9549),tensor(84967.5547)
111,463.4587,tensor(69.1321),tensor(155493.5156)
337,443.578,tensor(27.8503),tensor(172829.5156)
80,427.3078,tensor(171.5473),tensor(65413.4180)
99,423.6146,tensor(145.4878),tensor(77354.5312)
196,453.7523,tensor(153.1194),tensor(90380.1250)
140,413.5961,tensor(52.0772),tensor(130695.9297)
64,405.7952,tensor(151.8430),tensor(64491.6953)
15,440.2791,tensor(28.6145),tensor(169467.7812)
364,453.0398,tensor(52.4770),tensor(160450.5625)
31,417.1339,tensor(38.1659),tensor(143616.7812)
277,419.3274,tensor(89.5130),tensor(108777.5703)
72,458.4723,tensor(125.8641),tensor(110628.2266)
94,462.8731,tensor(201.9105),tensor(68101.5000)
233,458.7552,tensor(57.6434),tensor(160890.6406)
348,400.0426,tensor(22.3716),tensor(142635.4219)
291,404.5026,tensor(127.5281),tensor(76714.8828)
93,377.015,tensor(27.0469),tensor(122477.6562)
66,389.9948,tensor(155.1451),tensor(55154.3672)
328,374.3536,tensor(44.0407),tensor(109106.6484)
302,360.4393,tensor(118.5930),tensor(58489.6484)
120,351.8718,tensor(71.0453),tensor(78863.5469)
361,363.4923,tensor(2.1582),tensor(130562.3828)
37,355.4336,tensor(132.0692),tensor(49891.6602)
354,336.9868,tensor(26.9828),tensor(96102.4375)
344,310.429,tensor(82.8187),tensor(51806.4570)
68,271.7049,tensor(111.5204),tensor(25659.0723)
324,240.2321,tensor(91.9511),tensor(21987.2480)
118,219.3743,tensor(149.5436),tensor(4876.3315)
37,222.6853,tensor(64.8616),tensor(24908.3301)
46,218.4808,tensor(114.2204),tensor(10870.2402)
120,171.1478,tensor(30.9021),tensor(19668.8477)
275,160.4953,tensor(164.2294),tensor(13.9436)
72,199.709,tensor(172.5493),tensor(737.6500)
6,181.3057,tensor(293.0948),tensor(12496.8086)
90,167.4183,tensor(193.4898),tensor(679.7225)
74,171.4563,tensor(35.0454),tensor(18607.9395)
217,170.2734,tensor(74.2078),tensor(9228.6016)
43,134.9073,tensor(28.0324),tensor(11422.2344)
108,146.8795,tensor(194.4817),tensor(2265.9697)
356,158.1544,tensor(30.1589),tensor(16382.8477)
46,192.4457,tensor(66.3907),tensor(15889.8672)
127,179.9148,tensor(198.8100),tensor(357.0269)
30,172.741,tensor(105.9760),tensor(4457.5693)
189,163.2073,tensor(174.6606),tensor(131.1769)
2,200.6371,tensor(117.0862),tensor(6980.7612)
274,213.1772,tensor(168.9255),tensor(1958.2124)
191,218.5177,tensor(228.8880),tensor(107.5434)
92,200.6992,tensor(180.5600),tensor(405.5870)
182,204.9218,tensor(182.2020),tensor(516.1880)
117,230.3388,tensor(147.0607),tensor(6935.2378)
137,207.6086,tensor(148.3539),tensor(3511.1213)
32,187.1381,tensor(81.6062),tensor(11136.9805)
336,221.0325,tensor(12.2932),tensor(43572.0898)
60,204.7926,tensor(50.8783),tensor(23689.6270)
297,201.4449,tensor(42.1882),tensor(25362.6855)
32,222.8653,tensor(41.2566),tensor(32981.7148)
21,235.8559,tensor(94.7406),tensor(19913.5312)
175,244.3588,tensor(108.3675),tensor(18493.6211)
287,275.8283,tensor(136.4047),tensor(19438.9434)
271,272.5641,tensor(134.4773),tensor(19067.9531)
214,272.8588,tensor(147.0962),tensor(15816.2363)
259,284.0197,tensor(160.2306),tensor(15323.7393)
160,244.9822,tensor(156.8814),tensor(7761.7510)
266,244.8422,tensor(181.7751),tensor(3977.4524)
363,267.2864,tensor(45.6231),tensor(49134.6367)
111,256.2635,tensor(101.3793),tensor(23989.1211)
227,253.5673,tensor(139.2902),tensor(13059.2627)
261,268.7581,tensor(149.6492),tensor(14186.9268)
185,277.3456,tensor(220.4657),tensor(3235.3245)
361,289.9632,tensor(19.4726),tensor(73165.1484)
249,303.4023,tensor(176.8428),tensor(16017.3018)
143,302.7604,tensor(202.9581),tensor(9960.4912)
72,321.9323,tensor(79.2346),tensor(58902.1836)
248,309.3976,tensor(238.2219),tensor(5065.9766)
114,312.2387,tensor(200.3045),tensor(12529.2656)
67,365.3758,tensor(142.5005),tensor(49673.3945)
215,356.156,tensor(165.1347),tensor(36489.1250)
282,366.1877,tensor(108.9999),tensor(66145.5859)
265,372.0627,tensor(174.4560),tensor(39048.4219)
327,427.834,tensor(14.3074),tensor(171004.2812)
277,375.6168,tensor(160.1794),tensor(46413.2891)
333,381.2446,tensor(2.7477),tensor(143259.8906)
218,380.7943,tensor(167.8909),tensor(45327.8438)
176,398.7433,tensor(273.8960),tensor(15586.8535)
344,443.3231,tensor(17.7724),tensor(181093.3594)
364,443.3336,tensor(28.7700),tensor(171862.9844)
244,442.5816,tensor(173.1155),tensor(72611.9766)
3,439.8321,tensor(5.0752),tensor(189013.5625)
97,450.1933,tensor(83.9800),tensor(134112.1719)
285,442.4991,tensor(128.4833),tensor(98605.9453)
241,415.5814,tensor(190.8666),tensor(50496.7461)
275,362.8848,tensor(124.4707),tensor(56841.2930)
59,345.7758,tensor(41.3400),tensor(92681.1719)
194,363.8275,tensor(207.2511),tensor(24516.1602)
224,360.9945,tensor(206.7364),tensor(23795.5527)
7,384.0938,tensor(76.1480),tensor(94830.6172)
336,357.3066,tensor(73.9544),tensor(80288.4922)
319,351.8764,tensor(95.7664),tensor(65592.3125)
34,325.4758,tensor(29.3700),tensor(87678.6641)
152,349.8928,tensor(194.9192),tensor(24016.8223)
137,373.8252,tensor(222.7831),tensor(22813.7246)
126,375.4493,tensor(202.2425),tensor(30000.5859)
47,381.0671,tensor(148.7649),tensor(53964.3281)
103,369.8019,tensor(202.3315),tensor(28046.3555)
224,375.292,tensor(159.6631),tensor(46495.8320)
172,396.4742,tensor(46.7695),tensor(122293.3672)
167,403.4804,tensor(237.6201),tensor(27509.6406)
59,410.8361,tensor(124.6750),tensor(81888.1562)
96,424.5847,tensor(177.1097),tensor(61243.8555)
340,437.3602,tensor(77.7406),tensor(129326.2578)
38,420.5553,tensor(22.7116),tensor(158279.5781)
177,444.1138,tensor(203.5389),tensor(57876.2617)
152,447.7639,tensor(208.8307),tensor(57089.0508)
262,432.3622,tensor(151.8754),tensor(78672.8359)
163,412.3312,tensor(181.9896),tensor(53057.2734)
77,408.5378,tensor(81.9855),tensor(106636.3672)
11,424.111,tensor(17.5158),tensor(165319.6719)
122,415.3957,tensor(148.7808),tensor(71083.4844)
50,411.4788,tensor(24.0577),tensor(150095.1250)
80,425.404,tensor(79.5621),tensor(119606.5938)
45,453.0335,tensor(4.1518),tensor(201494.7969)
353,446.9477,tensor(18.1716),tensor(183848.9375)
276,498.4234,tensor(116.0561),tensor(146204.7344)
90,494.089,tensor(183.3764),tensor(96542.3125)
105,500.0,tensor(151.4843),tensor(121463.1797)
145,500.0,tensor(163.2364),tensor(113409.7266)
356,500.0,tensor(22.4945),tensor(228011.4688)
204,484.7634,tensor(170.9302),tensor(98491.2734)
47,473.7963,tensor(4.1750),tensor(220544.1094)
38,432.896,tensor(64.4013),tensor(135788.3125)
129,462.4727,tensor(177.4834),tensor(81218.8750)
203,450.9217,tensor(201.8123),tensor(62055.4727)
56,439.2831,tensor(86.9966),tensor(124105.8203)
202,428.2534,tensor(148.6155),tensor(78197.3750)
348,424.7361,tensor(11.2783),tensor(170947.3906)
71,433.7167,tensor(95.2533),tensor(114557.4609)
210,443.9603,tensor(223.7737),tensor(48482.1406)
46,453.6017,tensor(26.0477),tensor(182802.4375)
144,442.0389,tensor(126.6234),tensor(99486.9375)
113,456.1865,tensor(198.3600),tensor(66474.4922)
24,420.2717,tensor(27.7485),tensor(154074.4531)
62,426.3742,tensor(97.6730),tensor(108044.4609)
146,436.6911,tensor(43.9012),tensor(154283.8750)
152,429.242,tensor(158.3682),tensor(73372.6406)
260,410.1854,tensor(60.6437),tensor(122179.3906)
247,340.5244,tensor(213.0143),tensor(16258.8340)
110,317.8986,tensor(97.1109),tensor(48747.1953)
184,307.1589,tensor(204.5313),tensor(10532.4326)
279,293.8173,tensor(137.7421),tensor(24359.4707)
180,320.337,tensor(162.5074),tensor(24910.1895)
182,330.2304,tensor(310.9223),tensor(372.8041)
254,302.4641,tensor(118.1954),tensor(33954.9727)
236,288.2724,tensor(182.9009),tensor(11103.1611)
219,273.5303,tensor(214.2035),tensor(3519.6689)
2,241.1076,tensor(41.7523),tensor(39742.5430)
54,242.2619,tensor(141.9909),tensor(10054.2754)
335,274.8764,tensor(21.4906),tensor(64204.3594)
71,271.7202,tensor(55.5765),tensor(46718.1172)
52,252.1212,tensor(137.2747),tensor(13189.7246)
262,255.0833,tensor(168.4866),tensor(7498.9902)
37,242.4955,tensor(1.1684),tensor(58238.7852)
355,284.3889,tensor(13.9761),tensor(73123.0547)
274,236.1752,tensor(158.8572),tensor(5978.0674)
294,248.2706,tensor(127.1369),tensor(14673.3711)
213,223.7977,tensor(173.4498),tensor(2534.9080)
32,235.7257,tensor(0.),tensor(55566.6016)
76,213.0068,tensor(134.9035),tensor(6100.1328)
152,169.0156,tensor(42.5535),tensor(15992.6738)
284,155.854,tensor(108.1828),tensor(2272.5415)
355,155.4088,tensor(9.8253),tensor(21194.5449)
124,146.3849,tensor(121.9791),tensor(595.6445)
64,133.3547,tensor(53.6145),tensor(6358.5000)
245,153.232,tensor(138.0754),tensor(229.7230)
195,152.8191,tensor(131.7722),tensor(442.9722)
263,100.2324,tensor(175.4456),tensor(5657.0190)
245,118.8634,tensor(182.1131),tensor(4000.5220)
248,121.595,tensor(130.5104),tensor(79.4839)
125,144.1794,tensor(220.3445),tensor(5801.1226)
246,173.0311,tensor(187.3862),tensor(206.0703)
263,166.4541,tensor(151.9050),tensor(211.6755)
53,152.8735,tensor(153.0933),tensor(0.0483)
159,147.0527,tensor(204.9800),tensor(3355.5730)
219,122.5915,tensor(144.1407),tensor(464.3688)
277,132.0265,tensor(122.9081),tensor(83.1462)
260,139.601,tensor(123.0892),tensor(272.6404)
113,149.4561,tensor(93.4445),tensor(3137.2947)
44,132.4556,tensor(2.1113),tensor(16989.6445)
258,159.6357,tensor(175.4183),tensor(249.0893)
357,167.9101,tensor(14.1973),tensor(23627.6113)
267,204.2634,tensor(64.5625),tensor(19516.3457)
93,185.9305,tensor(167.4201),tensor(342.6357)
138,172.685,tensor(136.4750),tensor(1311.1635)
293,174.262,tensor(114.9716),tensor(3515.3540)
163,178.3657,tensor(204.4889),tensor(682.4200)
332,183.8605,tensor(38.4867),tensor(21133.5449)
167,193.1761,tensor(317.8683),tensor(15548.1484)
84,166.6808,tensor(114.2855),tensor(2745.2725)
96,162.3488,tensor(125.4321),tensor(1362.8418)
252,149.6813,tensor(182.6421),tensor(1086.4164)
62,154.7343,tensor(56.8037),tensor(9590.4121)
172,140.454,tensor(210.3611),tensor(4887.0073)
50,114.194,tensor(134.7931),tensor(424.3219)
6,115.679,tensor(79.7295),tensor(1292.3650)
354,117.2407,tensor(6.3476),tensor(12297.2754)
321,130.9426,tensor(105.8801),tensor(628.1281)
6,168.913,tensor(43.1048),tensor(15827.7021)
155,189.2054,tensor(397.6610),tensor(43453.7539)
320,205.8977,tensor(8.2749),tensor(39054.7891)
332,198.5125,tensor(15.8721),tensor(33357.4961)
22,177.8509,tensor(77.8402),tensor(10002.1436)
95,170.6673,tensor(73.7402),tensor(9394.8574)
289,222.397,tensor(94.3167),tensor(16404.5605)
238,217.6891,tensor(106.7034),tensor(12317.8262)
73,241.7815,tensor(166.8596),tensor(5613.2827)
231,267.1331,tensor(197.3203),tensor(4873.8276)
197,262.8982,tensor(154.9164),tensor(11660.0752)
314,269.327,tensor(65.7761),tensor(41432.9648)
362,271.8731,tensor(24.5281),tensor(61179.5430)
204,302.4971,tensor(222.9121),tensor(6333.7734)
345,273.7589,tensor(54.6754),tensor(47997.6055)
212,297.219,tensor(138.9799),tensor(25039.5957)
344,325.8217,tensor(8.6933),tensor(100570.3984)
55,355.9247,tensor(67.5344),tensor(83168.9766)
222,332.4786,tensor(156.0914),tensor(31112.4414)
284,384.8099,tensor(80.5708),tensor(92561.4141)
337,407.5484,tensor(83.2598),tensor(105163.1172)
23,398.5717,tensor(71.6435),tensor(106882.0391)
207,387.2654,tensor(208.7973),tensor(31850.8613)
31,372.8751,tensor(92.9446),tensor(78361.1094)
137,382.4046,tensor(50.4815),tensor(110172.9609)
246,394.9262,tensor(188.8514),tensor(42466.8359)
57,365.9299,tensor(93.7663),tensor(74073.0469)
38,361.9288,tensor(11.5036),tensor(122797.7969)
32,415.3218,tensor(8.5000),tensor(165504.0312)
71,429.6634,tensor(145.4082),tensor(80801.0156)
55,399.1508,tensor(26.5333),tensor(138843.7969)
55,430.8699,tensor(30.9103),tensor(159967.7031)
364,431.0296,tensor(75.4525),tensor(126435.1094)
174,444.9973,tensor(115.5369),tensor(108544.1641)
69,406.756,tensor(167.4476),tensor(57268.5000)
75,382.6194,tensor(125.1443),tensor(66293.4453)
120,388.2465,tensor(214.6197),tensor(30146.2500)
145,395.7579,tensor(186.9816),tensor(43587.5586)
311,415.4732,tensor(100.4654),tensor(99229.8828)
123,424.8341,tensor(129.7766),tensor(87058.9219)
139,413.3683,tensor(226.1508),tensor(35050.3906)
199,427.6199,tensor(207.8233),tensor(48310.5508)
183,449.3932,tensor(326.7426),tensor(15043.1631)
293,407.2796,tensor(58.2710),tensor(121806.9844)
299,380.3485,tensor(65.2986),tensor(99256.4141)
265,347.2616,tensor(56.3098),tensor(84652.9219)
105,356.6896,tensor(39.4979),tensor(100610.6016)
178,371.3695,tensor(485.2926),tensor(12978.4648)
364,368.2292,tensor(6.9294),tensor(130537.5078)
272,361.1006,tensor(152.3025),tensor(43596.6367)
361,387.038,tensor(28.8514),tensor(128297.6484)
34,426.7513,tensor(46.4854),tensor(144602.1719)
198,437.2511,tensor(210.2274),tensor(51539.7734)
240,463.7162,tensor(153.0182),tensor(96533.2422)
20,464.6828,tensor(58.5414),tensor(164950.8281)
42,475.0491,tensor(32.3377),tensor(195993.4375)
239,490.5194,tensor(192.8562),tensor(88603.3516)
357,499.9182,tensor(112.5648),tensor(150042.6719)
143,500.0,tensor(219.8904),tensor(78461.4141)
86,500.0,tensor(77.9810),tensor(178100.0156)
60,500.0,tensor(150.3840),tensor(122231.3281)
180,488.7767,tensor(222.9508),tensor(70663.3906)
342,500.0,tensor(9.0958),tensor(240986.8750)
359,493.3854,tensor(66.3431),tensor(182365.0938)
13,500.0,tensor(101.4049),tensor(158878.0781)
154,500.0,tensor(230.2841),tensor(72746.6562)
233,500.0,tensor(213.8659),tensor(81872.7031)
216,500.0,tensor(154.0409),tensor(119687.6641)
157,500.0,tensor(255.1407),tensor(59956.0820)
269,500.0,tensor(159.0160),tensor(116270.0938)
313,480.1798,tensor(109.0136),tensor(137764.3750)
76,474.7886,tensor(91.8692),tensor(146627.2969)
248,460.2142,tensor(160.7712),tensor(89666.1406)
298,487.7613,tensor(110.8035),tensor(142097.2031)
298,486.1258,tensor(122.5233),tensor(132206.8125)
104,467.0308,tensor(112.9821),tensor(125350.4844)
39,423.8842,tensor(21.0667),tensor(162261.9219)
307,450.3801,tensor(69.0456),tensor(145415.9844)
319,437.2488,tensor(102.9265),tensor(111771.4375)
158,459.5661,tensor(261.3253),tensor(39299.4102)
330,469.6226,tensor(1.8645),tensor(218797.6250)
257,485.1865,tensor(92.6229),tensor(154106.1719)
334,452.3759,tensor(84.6605),tensor(135214.5938)
114,435.3892,tensor(35.9329),tensor(159565.3281)
229,420.0515,tensor(191.8611),tensor(52070.8789)
268,408.207,tensor(64.1837),tensor(118352.0625)
208,415.9432,tensor(127.7500),tensor(83055.3438)
214,426.9638,tensor(179.7426),tensor(61118.3398)
19,437.8883,tensor(67.0960),tensor(137486.9062)
311,424.2669,tensor(69.6010),tensor(125787.8984)
341,413.0539,tensor(51.4307),tensor(130771.3125)
10,371.0462,tensor(24.9093),tensor(119810.7969)
268,406.71,tensor(156.4690),tensor(62620.5430)
35,415.9879,tensor(69.6221),tensor(119969.2734)
285,420.9297,tensor(48.1972),tensor(138929.5312)
96,428.907,tensor(72.2320),tensor(127217.0469)
70,417.4978,tensor(158.9993),tensor(66821.4922)
158,418.3938,tensor(234.2651),tensor(33903.3633)
199,407.6098,tensor(189.8438),tensor(47422.0547)
134,405.3544,tensor(219.7836),tensor(34436.5352)
179,393.4543,tensor(229.2527),tensor(26962.1602)
163,361.464,tensor(109.3371),tensor(63567.9531)
44,359.6911,tensor(46.3018),tensor(98212.8438)
157,372.5681,tensor(207.6299),tensor(27204.6211)
161,371.1578,tensor(235.9069),tensor(18292.8027)
292,422.6003,tensor(64.6049),tensor(128160.6797)
264,426.0509,tensor(179.9894),tensor(60546.2812)
298,425.5421,tensor(46.7334),tensor(143496.0469)
305,456.5841,tensor(36.8878),tensor(176144.9531)
295,431.4318,tensor(120.2440),tensor(96837.8125)
268,419.8531,tensor(146.2126),tensor(74879.1250)
224,387.2193,tensor(162.8906),tensor(50323.3555)
213,380.5678,tensor(219.4185),tensor(25969.1094)
352,346.744,tensor(0.7580),tensor(119706.3281)
157,367.7236,tensor(105.2762),tensor(68878.6641)
326,349.1625,tensor(61.8208),tensor(82565.2344)
329,339.5706,tensor(5.2228),tensor(111788.4375)
52,341.8112,tensor(98.2699),tensor(59312.3750)
80,317.5579,tensor(155.9564),tensor(26115.0508)
48,292.3226,tensor(99.5448),tensor(37163.2812)
317,265.6362,tensor(91.7331),tensor(30242.2754)
288,248.1382,tensor(52.6441),tensor(38217.9297)
328,243.9566,tensor(9.5741),tensor(54935.1602)
336,275.0578,tensor(16.4924),tensor(66856.0781)
75,289.309,tensor(154.4721),tensor(18180.9941)
56,267.9524,tensor(151.4803),tensor(13565.7520)
97,256.8549,tensor(169.3001),tensor(7665.8472)
77,275.147,tensor(144.7671),tensor(16998.9297)
168,287.0958,tensor(226.9295),tensor(3619.9861)
294,247.2546,tensor(134.4955),tensor(12714.6064)
129,224.2753,tensor(70.2068),tensor(23737.0977)
152,235.7953,tensor(169.7781),tensor(4358.2700)
263,232.3339,tensor(175.2830),tensor(3254.8057)
299,239.8348,tensor(55.1411),tensor(34111.7773)
35,202.0235,tensor(52.6753),tensor(22304.8867)
304,183.3453,tensor(116.9519),tensor(4408.0796)
74,144.2009,tensor(82.3902),tensor(3820.5635)
342,160.9141,tensor(52.9291),tensor(11660.7666)
311,167.6439,tensor(80.8328),tensor(7536.1611)
229,185.1219,tensor(147.1048),tensor(1445.3037)
220,202.9535,tensor(180.2153),tensor(517.0267)
361,195.2477,tensor(7.8339),tensor(35123.9219)
94,196.5538,tensor(185.7444),tensor(116.8432)
125,207.2512,tensor(187.8957),tensor(374.6365)
8,222.0218,tensor(32.8606),tensor(35781.9570)
147,243.5816,tensor(150.2819),tensor(8704.8418)
276,224.2464,tensor(87.5235),tensor(18693.1426)
211,244.9702,tensor(33.9776),tensor(44517.8633)
228,208.6485,tensor(168.2233),tensor(1634.1945)
283,196.8974,tensor(68.4135),tensor(16508.1094)
32,238.2383,tensor(21.0935),tensor(47151.8594)
178,215.7179,tensor(232.4892),tensor(281.2776)
210,193.4757,tensor(185.8699),tensor(57.8478)
10,158.7955,tensor(29.3922),tensor(16745.2188)
86,146.2244,tensor(188.8204),tensor(1814.4199)
230,133.3374,tensor(166.9481),tensor(1129.6783)
168,80.8247,tensor(231.2478),tensor(22627.1074)
117,140.9897,tensor(223.8672),tensor(6868.6729)
186,136.7813,tensor(101.1017),tensor(1273.0314)
279,153.4207,tensor(129.0240),tensor(595.1981)
151,142.535,tensor(230.2045),tensor(7685.9404)
309,156.1436,tensor(22.4254),tensor(17880.5645)
148,91.0147,tensor(242.7141),tensor(23012.7090)
165,76.5677,tensor(151.2388),tensor(5575.7681)
58,45.9796,tensor(139.0478),tensor(8661.6855)
113,84.9088,tensor(203.2748),tensor(14010.5059)
237,99.218,tensor(147.6055),tensor(2341.3469)
304,101.5974,tensor(63.0887),tensor(1482.9165)
66,114.7981,tensor(155.8009),tensor(1681.2258)
321,126.903,tensor(97.5292),tensor(862.8225)
113,132.5732,tensor(122.2939),tensor(105.6638)
356,145.2178,tensor(19.2772),tensor(15861.0479)
55,155.201,tensor(97.8165),tensor(3292.9841)
134,156.4689,tensor(129.5149),tensor(726.5187)
254,173.3568,tensor(149.0030),tensor(593.1071)
142,152.828,tensor(95.5231),tensor(3283.8542)
354,121.6782,tensor(21.7592),tensor(9983.8135)
85,123.2575,tensor(157.4292),tensor(1167.7081)
1,92.5424,tensor(74.8008),tensor(314.7630)
196,90.2171,tensor(174.7878),tensor(7152.2051)
347,100.0729,tensor(237.3253),tensor(18838.2246)
239,91.0961,tensor(200.8587),tensor(12047.8389)
233,138.0981,tensor(132.0769),tensor(36.2544)
276,109.7303,tensor(154.1604),tensor(1974.0378)
255,100.1008,tensor(185.3103),tensor(7260.6646)
119,59.2879,tensor(42.7642),tensor(273.0333)
147,56.0222,tensor(92.2684),tensor(1313.7871)
207,63.7132,tensor(244.9869),tensor(32860.1484)
227,53.1239,tensor(85.1356),tensor(1024.7496)
262,68.6241,tensor(114.4411),tensor(2099.2004)
256,74.9149,tensor(131.8512),tensor(3241.7383)
211,98.0144,tensor(228.1946),tensor(16946.8867)
362,81.6501,tensor(0.2852),tensor(6620.2466)
249,76.1908,tensor(188.3323),tensor(12575.7100)
259,81.1859,tensor(138.4406),tensor(3278.1042)
72,67.2103,tensor(57.6130),tensor(92.1083)
194,40.7784,tensor(156.2082),tensor(13324.0410)
127,72.5519,tensor(193.3252),tensor(14586.1914)
304,73.6592,tensor(102.3926),tensor(825.6108)
320,61.5529,tensor(58.5709),tensor(8.8923)
165,68.2684,tensor(38.8895),tensor(863.1204)
75,70.549,tensor(55.0863),tensor(239.0944)
349,76.9211,tensor(56.0255),tensor(436.6254)
321,47.7689,tensor(94.7874),tensor(2210.7375)
147,95.6098,tensor(189.0473),tensor(8730.5605)
166,90.4418,tensor(227.8974),tensor(18894.0527)
360,104.0993,tensor(66.8892),tensor(1384.5880)
341,112.7043,tensor(63.7365),tensor(2397.8428)
115,93.7598,tensor(79.5301),tensor(202.4832)
345,63.0115,tensor(83.4753),tensor(418.7675)
